Legajo;Estado;Estructura;Convenio;Categoria;ID_Cat;Ingreso;Sexo;provincia;puesto;piramide;Titulo ;ID_PuestoBasico;ID_Banco;Banco;Enero;Febrero;Marzo
16866;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/11/2022;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16867;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/11/2022;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16868;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;2/11/2022;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
16869;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;2/11/2022;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
16873;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;2/11/2022;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
16874;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/11/2022;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;349622
16875;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;2/11/2022;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
16876;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;2/11/2022;F;CBA                     ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;262479;291351;291351
16878;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;2/11/2022;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
16880;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;2/11/2022;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
16881;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;2/11/2022;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
16882;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/11/2022;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16883;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/11/2022;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16886;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;2/11/2022;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
16887;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/11/2022;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16890;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;2/11/2022;F;CBA                     ;Operador ;8;NO;CDT     ;17;BBVA BANCO FRANCES S.A.;262479;291351;291351
16891;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;2/11/2022;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
16892;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/11/2022;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16893;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;2/11/2022;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
16894;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/11/2022;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16895;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/11/2022;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16897;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/11/2022;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16898;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/11/2022;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16899;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/11/2022;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16900;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;2/11/2022;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
16901;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/11/2022;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16902;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/11/2022;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16903;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/11/2022;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16907;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;7/12/2022;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
16909;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;24/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16910;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;24/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16911;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;24/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16912;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;24/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16913;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;24/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16914;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;24/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16916;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;24/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16918;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;24/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16919;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;24/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
16920;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;24/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
16921;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;24/1/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
16922;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;24/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
16923;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;24/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16925;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;24/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16926;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;24/1/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16927;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;24/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
16928;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;24/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
16929;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;1/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16930;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;1/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16931;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;1/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;262479;291351;291351
16932;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;1/3/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16934;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;1/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16935;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;1/3/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
16936;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;1/3/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16938;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;1/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16940;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;1/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
16941;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/3/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16942;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16943;ACTI;Dentro de convenio;ATCC    ;25,0 Hs. CATEGORIA 3 CCT688/14;H23 ;2/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;242793
16944;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16945;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16946;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16947;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/3/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16948;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16950;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;2/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
16952;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16953;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/3/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16955;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16956;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16957;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16958;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16959;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/3/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16960;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16961;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16962;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16964;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16965;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;2/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
16966;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/3/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16968;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16970;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;2/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
16971;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;2/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
16973;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16974;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16975;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16976;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;2/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
16977;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/3/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16979;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;8/3/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16981;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;8/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
16983;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;8/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16986;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;23/3/2023;M;CBA                     ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;262479;291351;291351
16987;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;23/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;262479;291351;291351
16988;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;23/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
16989;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;23/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
16990;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;23/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
16991;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;23/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
16993;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;23/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
16995;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;23/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
16997;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;3/4/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
16998;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;3/4/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
16999;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;3/4/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
17000;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;3/4/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
17001;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;3/4/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
17002;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;3/4/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
17003;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;3/4/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
17004;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;3/4/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
17005;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;3/4/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
17006;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;3/4/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
17007;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;3/4/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
17008;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;3/4/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
17010;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;3/4/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
17011;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;3/4/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
17012;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;3/4/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
17013;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;3/4/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
17014;ACTI;Fuera de convenio;FCON    ;Fuera de Convenio;FCC ;3/4/2023;M;CBA                     ;Analista de Soporte Tecnico;6;SI;AST     ;72;BANCO SANTANDER RIO S.A.;427649;555944;667133
17015;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;3/4/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
17016;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;3/4/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
17017;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;3/4/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
17018;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;3/4/2023;M;CBA                     ;Operador ;8;NO;CDT     ;17;BBVA BANCO FRANCES S.A.;262479;291351;291351
17019;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;3/4/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
17020;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;3/4/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
17021;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;10/4/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
